tag,name,keywords,checked,selected,url
484,"C. Mavrogiannis, J. DeCastro and S. S. Srinivasa, ""Analyzing Multiagent Interactions in Traffic Scenes via Topological Braids,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 5806-5813.","keywords: {Training;Automation;Design methodology;Transforms;Benchmark testing;Filtering theory;Behavioral sciences},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812118&isnumber=9811357
485,"Y. Shimizu, T. Horibe, F. Watanabe and S. Kato, ""Jerk Constrained Velocity Planning for an Autonomous Vehicle: Linear Programming Approach,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 5814-5820.","keywords: {Maximum likelihood detection;Nonlinear filters;Linear programming;Planning;Computational efficiency;Collision avoidance;Vehicle dynamics},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812155&isnumber=9811357
486,"A. A. Bonzini, L. Seminara and L. Jamone, ""Improving Haptic Exploration of Object Shape by Discovering Symmetries,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 5821-5827.","keywords: {Adaptation models;Visualization;Shape;Computational modeling;Estimation;Gaussian processes;Mathematical models},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812200&isnumber=9811357
487,"S. W. Feng and J. Yu, ""Barrier Forming: Separating Polygonal Sets with Minimum Number of Lines,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 5828-5834.","keywords: {NP-hard problem;Particle separators;Heuristic algorithms;Filtering algorithms;Laser modes;Mathematical models;Sensors},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812256&isnumber=9811357
488,"L. Yi et al., ""Anti-collision Static Rotation Local Planner for Four Independent Steering Drive Self-reconfigurable Robot,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 5835-5841.","keywords: {Automation;Navigation;Maintenance engineering;Cleaning;Task analysis;Collision avoidance;Autonomous robots},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812445&isnumber=9811357
489,"J. Hu et al., ""1D-LRF Aided Visual-Inertial Odometry for High-Altitude MAV Flight,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 5858-5864.","keywords: {Meters;Measurement;Visualization;Simultaneous localization and mapping;Robot vision systems;Lasers;Estimation},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811757&isnumber=9811357
490,"J. Di, S. Chen, X. Wang, H. Zhang and H. Ji, ""Insulator Aiming Using Multi-Feature Fusion-Based Visual Servo Control for Washing Drone,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 5865-5871.","keywords: {Training;Visualization;Image segmentation;Neural networks;Aerospace electronics;Insulators;Reliability},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812338&isnumber=9811357
491,"G. Li, A. Tunchez and G. Loianno, ""Learning Model Predictive Control for Quadrotors,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 5872-5878.","keywords: {Manifolds;Actuators;System dynamics;System performance;Aerospace electronics;Real-time systems;Trajectory},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812077&isnumber=9811357
492,"A. J. A. Momin et al., ""Nonlinear Model Identification and Observer Design for Thrust Estimation of Small-scale Turbojet Engines,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 5879-5885.","keywords: {Parameter estimation;System dynamics;Estimation;Observers;Stability analysis;State-space methods;Velocity measurement},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812283&isnumber=9811357
493,"J. Di et al., ""LADC: Learning-Based Anti-Disturbance Control for Washing Drone,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 5886-5892.","keywords: {Vibrations;Training;Substations;Partial differential equations;Force;Rendering (computer graphics);Cleaning},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812305&isnumber=9811357
494,"C. Fu, S. Li, X. Yuan, J. Ye, Z. Cao and F. Ding, ""Ad2Attack: Adaptive Adversarial Attack on Real-Time UAV Tracking,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 5893-5899.","keywords: {Visualization;Target tracking;Perturbation methods;Superresolution;Benchmark testing;Autonomous aerial vehicles;Robustness},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812056&isnumber=9811357
495,"Q. C. Alvin et al., ""Active Autorotation of Micro Aerial Vehicle with Foldable Winged Shell for Impact Mitigation during Free Fall,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 5908-5915.","keywords: {Fixtures;Maintenance engineering;Inspection;Safety;Indoor environment;Robots;Oscillators;Aerial Systems;Applications;Robotics in Hazardous Fields;Surveillance Robotic Systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812294&isnumber=9811357
496,"V. M. Dax, M. J. Kochenderfer, R. Senanayake and U. Ibrahim, ""Infrastructure-Enabled Autonomy: An Attention Mechanism for Occlusion Handling,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 5939-5945.","keywords: {Scalability;Roads;Decision making;Urban areas;Sensor phenomena and characterization;Behavioral sciences;Safety},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812389&isnumber=9811357
497,"H. Sasaki, T. Hirabayashi, K. Kawabata and T. Matsubara, ""Gaussian Process Self-triggered Policy Search in Weakly Observable Environments,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 5946-5952.","keywords: {Cranes;Uncertainty;Service robots;Incineration;Scattering;Gaussian processes;Grasping},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811781&isnumber=9811357
498,"A. Kurdas, M. Hamad, J. Vorndamme, N. Mansfeld, S. Abdolshah and S. Haddadin, ""Online Payload Identification for Tactile Robots Using the Momentum Observer,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 5953-5959.","keywords: {Kinematics;Observers;Robot sensing systems;Robustness;Calibration;Sensors;Trajectory},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811691&isnumber=9811357
499,"J. Xu, Y. Zheng, X. Jiang, S. Yang, L. Xiang and Z. Zhang, ""Real-time Inertial Parameter Identification of Floating-Base Robots Through Iterative Primitive Shape Division,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 5960-5966.","keywords: {Robot motion;Parameter estimation;Force measurement;Shape;Dynamics;Real-time systems;Iterative methods},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812214&isnumber=9811357
500,"H. Wang, R. Fan, P. Cai, M. Liu and L. Wang, ""UnDAF: A General Unsupervised Domain Adaptation Framework for Disparity or Optical Flow Estimation,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 01-07.","keywords: {Training;Fourier transforms;Ultraviolet sources;Estimation;Optical distortion;Benchmark testing;Robustness},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811811&isnumber=9811357
501,"S. Mishra et al., ""Localization of a Smart Infrastructure Fisheye Camera in a Prior Map for Autonomous Vehicles,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 5998-6004.","keywords: {Location awareness;Reflectivity;Laser radar;Three-dimensional displays;Satellites;Search methods;Cameras;Fisheye Camera;Camera Localization;Mu-tual Information},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811793&isnumber=9811357
502,"H. Fakhruldeen, G. Pizzuto, J. Glowacki and A. I. Cooper, ""ARChemist: Autonomous Robotic Chemistry System Architecture,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 6013-6019.","keywords: {Chemistry;Automation;Systems architecture;Crystallization;Propulsion;Safety;Reconfigurable architectures},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811996&isnumber=9811357
503,"J. Steinbrener, C. Brommer, T. Jantos, A. Fornasier and S. Weiss, ""Improved State Propagation through AI-based Pre-processing and Down-sampling of High-Speed Inertial Data,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 6084-6090.","keywords: {Training;Filtering algorithms;Transformers;Prediction algorithms;Robot sensing systems;Performance analysis;History},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811989&isnumber=9811357
504,"J. Davies et al., ""Hydraulically Actuated Soft Tubular Gripper,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 6144-6150.","keywords: {Fabrication;Three-dimensional displays;Force;Hydraulic systems;Grasping;Soft robotics;Robot sensing systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811983&isnumber=9811357
505,"S. Li, X. Yin, C. Xia, L. Ye, X. Wang and B. Liang, ""TaTa: A Universal Jamming Gripper with High-Quality Tactile Perception and Its Application to Underwater Manipulation,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 6151-6157.","keywords: {Visualization;Stability criteria;Robot vision systems;Refractive index;Grasping;Sensors;Grippers},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811806&isnumber=9811357
506,"H. Huang et al., ""Mechanical Search on Shelves using a Novel “Bluction” Tool,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 6158-6164.","keywords: {Costs;Automation;Blades;Pipelines;Search problems;Data models;Grippers},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811622&isnumber=9811357
507,"M. Dragusanu, G. M. Achilli, M. C. Valigi, D. Prattichizzo, M. Malvezzi and G. Salvietti, ""The Wavejoints: A Novel Methodology to Design Soft-Rigid Grippers Made by Monolithic 3D Printed Fingers with Adjustable Joint Stiffness,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 6173-6179.","keywords: {Three-dimensional displays;Shape;Refining;Prototypes;Fasteners;Three-dimensional printing;Trajectory},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811548&isnumber=9811357
508,"C. M. Kim, M. Danielczuk, I. Huang and K. Goldberg, ""IPC-GraspSim: Reducing the Sim2Real Gap for Parallel-Jaw Grasping with the Incremental Potential Contact Model,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 6180-6187.","keywords: {Deformable models;Analytical models;Computational modeling;Grasping;Predictive models;Robustness;Grippers},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811777&isnumber=9811357
509,"W. K. Do and M. Kennedy, ""DenseTact: Optical Tactile Sensor for Dense Shape Reconstruction,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 6188-6194.","keywords: {Training;Surface reconstruction;Uncertainty;Three-dimensional displays;Shape;Scalability;Tactile sensors},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811966&isnumber=9811357
510,"A. Lakshmipathy, D. Bauer, C. Bauer and N. S. Pollard, ""Contact Transfer: A Direct, User-Driven Method for Human to Robot Transfer of Grasps and Manipulations,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 6195-6201.","keywords: {Training;Automation;Shape;Morphology;Kinematics;Manipulators;Prosthetic hand},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811739&isnumber=9811357
511,"M. Jinno and I. Iordachita, ""Microgripper Using Flexible Wire Hinge for Robotic Intraocular Snake,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 6218-6224.","keywords: {Veins;Wires;Surgery;Prototypes;Fasteners;Microsurgery;Retina},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812022&isnumber=9811357
512,"Y. Xu et al., ""Explore-Bench: Data Sets, Metrics and Evaluations for Frontier-based and Deep-reinforcement-learning-based Autonomous Exploration,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 6225-6231.","keywords: {Training;Measurement;Automation;Design methodology;Benchmark testing;Data models;Task analysis},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812344&isnumber=9811357
513,"J. Shen, E. Xiao, Y. Liu and C. Feng, ""A Deep Reinforcement Learning Environment for Particle Robot Navigation and Object Manipulation,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 6232-6239.","keywords: {Training;Three-dimensional displays;Navigation;Robot kinematics;Supervised learning;Swarm robotics;Reinforcement learning},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811965&isnumber=9811357
514,"S. Hart, A. H. Quispe, M. W. Lanighan and S. Gee, ""Generalized Affordance Templates for Mobile Manipulation,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 6240-6246.","keywords: {Visualization;Service robots;Affordances;NASA;Software;Behavioral sciences;Planning},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812082&isnumber=9811357
515,"N. Albergo, V. Rathi and J. -P. Ore, ""Understanding Xacro Misunderstandings,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 6247-6252.","keywords: {Visualization;Systematics;Grounding;Operating systems;Pipelines;Education;XML;Software Tools for Robot Programming;Meth-ods and Tools for Robot System Design;Software-Hardware Integration for Robot Systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812349&isnumber=9811357
516,"B. Plancher, S. M. Neuman, R. Ghosal, S. Kuindersma and V. J. Reddi, ""GRiD: GPU-Accelerated Rigid Body Dynamics with Analytical Gradients,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 6253-6260.","keywords: {Codes;Heuristic algorithms;Machine learning;Parallel processing;Libraries;Trajectory;Planning},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812384&isnumber=9811357
517,"G. Zhou, L. Luo, H. Xu, X. Zhang, H. Guo and H. Zhao, ""Brick Yourself within 3 Minutes,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 6261-6267.","keywords: {Integer programming;Three-dimensional displays;Portable computers;Automation;Search methods;Supply chains;Prototypes},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812161&isnumber=9811357
518,"W. Liu, K. Bai, X. He, S. Song, C. Zheng and X. Liu, ""FishGym: A High-Performance Physics-based Simulation Framework for Underwater Robot Learning,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 6268-6275.","keywords: {Training;Autonomous underwater vehicles;Adaptation models;Fluids;Reinforcement learning;Benchmark testing;Fish},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812066&isnumber=9811357
519,"H. Wu, X. Meng, S. Ruan and G. S. Chirikjian, ""Put the Bear on the Chair! Intelligent Robot Interaction with Previously Unseen Chairs via Robot Imagination,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 6276-6282.","keywords: {Legged locomotion;Automation;Humanoid robots;Manipulators;Planning;Robots;Intelligent robots},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811619&isnumber=9811357
520,"W. Liu, C. Paxton, T. Hermans and D. Fox, ""StructFormer: Learning Spatial Structure for Language-Guided Semantic Rearrangement of Novel Objects,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 6322-6329.","keywords: {Point cloud compression;Semantics;Neural networks;Natural languages;Organizations;Programming;Transformers},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811931&isnumber=9811357
